date,Close
2020-01-02,72.71607208251953
2020-01-03,72.00912475585938
2020-01-06,72.58290100097656
2020-01-07,72.24156188964844
2020-01-08,73.40365600585938
2020-01-09,74.96280670166016
2020-01-10,75.13227081298828
2020-01-13,76.7374038696289
2020-01-14,75.70121765136719
2020-01-15,75.37679290771484
2020-01-16,76.32099151611328
2020-01-17,77.16593933105469
2020-01-21,76.64299774169922
2020-01-22,76.91658020019531
2020-01-23,77.28700256347656
2020-01-24,77.06426239013672
2020-01-27,74.79817962646484
2020-01-28,76.9141616821289
2020-01-29,78.52415466308594
2020-01-30,78.41035461425781
2020-01-31,74.93374633789062
2020-02-03,74.72795867919922
2020-02-04,77.19500732421875
2020-02-05,77.82449340820312
2020-02-06,78.73477935791016
2020-02-07,77.6645736694336
2020-02-10,78.03343963623047
2020-02-11,77.56263732910156
2020-02-12,79.40459442138672
2020-02-13,78.83912658691406
2020-02-14,78.8585433959961
2020-02-18,77.41459655761719
2020-02-19,78.53577423095703
2020-02-20,77.73008728027344
2020-02-21,75.9706802368164
2020-02-24,72.36203002929688
2020-02-25,69.91096496582031
2020-02-26,71.02000427246094
2020-02-27,66.3775634765625
2020-02-28,66.33872985839844
2020-03-02,72.51492309570312
2020-03-03,70.2118911743164
2020-03-04,73.46863555908203
2020-03-05,71.08555603027344
2020-03-06,70.14152526855469
2020-03-09,64.59387969970703
2020-03-10,69.24604797363281
2020-03-11,66.84107971191406
2020-03-12,60.24021911621094
2020-03-13,67.45748901367188
2020-03-16,58.7792854309082
2020-03-17,61.363826751708984
2020-03-18,59.86163330078125
2020-03-19,59.40298080444336
2020-03-20,55.63174057006836
2020-03-23,54.44989776611328
2020-03-24,59.91259765625
2020-03-25,59.58256149291992
2020-03-26,62.717979431152344
2020-03-27,60.121307373046875
2020-03-30,61.83704376220703
2020-03-31,61.71084213256836
2020-04-01,58.463802337646484
2020-04-02,59.43937683105469
2020-04-03,58.58514404296875
2020-04-06,63.69594955444336
2020-04-07,62.95821762084961
2020-04-08,64.56961822509766
2020-04-09,65.03555297851562
2020-04-13,66.31205749511719
2020-04-14,69.66099548339844
2020-04-15,69.02519226074219
2020-04-16,69.57366180419922
2020-04-17,68.62962341308594
2020-04-20,67.2051010131836
2020-04-21,65.12776184082031
2020-04-22,67.00369262695312
2020-04-23,66.74400329589844
2020-04-24,68.6708755493164
2020-04-27,68.71943664550781
2020-04-28,67.60551452636719
2020-04-29,69.82603454589844
2020-04-30,71.29910278320312
2020-05-01,70.15122985839844
2020-05-04,71.14378356933594
2020-05-05,72.2115707397461
2020-05-06,72.95658874511719
2020-05-07,73.7113265991211
2020-05-08,75.46577453613281
2020-05-11,76.65324401855469
2020-05-12,75.77725219726562
2020-05-13,74.86229705810547
2020-05-14,75.32221984863281
2020-05-15,74.87691497802734
2020-05-18,76.6410903930664
2020-05-19,76.1982421875
2020-05-20,77.68013000488281
2020-05-21,77.10099792480469
2020-05-22,77.59739685058594
2020-05-26,77.07177734375
2020-05-27,77.40760040283203
2020-05-28,77.44165802001953
2020-05-29,77.36624908447266
2020-06-01,78.31768035888672
2020-06-02,78.68024444580078
2020-06-03,79.11337280273438
2020-06-04,78.43203735351562
2020-06-05,80.6658706665039
2020-06-08,81.1427993774414
2020-06-09,83.70511627197266
2020-06-10,85.85865783691406
2020-06-11,81.73655700683594
2020-06-12,82.44220733642578
2020-06-15,83.4617919921875
2020-06-16,85.67372131347656
2020-06-17,85.55448913574219
2020-06-18,85.58855438232422
2020-06-19,85.09944152832031
2020-06-22,87.32597351074219
2020-06-23,89.18992614746094
2020-06-24,87.61554718017578
2020-06-25,88.77870178222656
2020-06-26,86.0509033203125
2020-06-29,88.03407287597656
2020-06-30,88.76895141601562
2020-07-01,88.60106658935547
2020-07-02,88.60106658935547
2020-07-06,90.97112274169922
2020-07-07,90.68888092041016
2020-07-08,92.8010482788086
2020-07-09,93.20011138916016
2020-07-10,93.36312866210938
2020-07-13,92.93243408203125
2020-07-14,94.47032165527344
2020-07-15,95.1200180053711
2020-07-16,93.9495620727539
2020-07-17,93.759765625
2020-07-20,95.73564910888672
2020-07-21,94.4143295288086
2020-07-22,94.6795883178711
2020-07-23,90.3700942993164
2020-07-24,90.14623260498047
2020-07-27,92.28272247314453
2020-07-28,90.76675415039062
2020-07-29,92.50660705566406
2020-07-30,93.62593841552734
2020-07-31,103.42752075195312
2020-08-03,106.03365325927734
2020-08-04,106.74174499511719
2020-08-05,107.12864685058594
2020-08-06,110.86628723144531
2020-08-07,108.34566497802734
2020-08-10,109.9204330444336
2020-08-11,106.65142822265625
2020-08-12,110.19590759277344
2020-08-13,112.1460952758789
2020-08-14,112.04615783691406
2020-08-17,111.75362396240234
2020-08-18,112.68485260009766
2020-08-19,112.82622528076172
2020-08-20,115.3298110961914
2020-08-21,121.27304077148438
2020-08-24,122.7234878540039
2020-08-25,121.71670532226562
2020-08-26,123.37194061279297
2020-08-27,121.8970947265625
2020-08-28,121.69965362548828
2020-08-31,125.8267593383789
2020-09-01,130.83872985839844
2020-09-02,128.1279754638672
2020-09-03,117.86994171142578
2020-09-04,117.94795227050781
2020-09-08,110.01062774658203
2020-09-09,114.3985824584961
2020-09-10,110.6639404296875
2020-09-11,109.21105194091797
2020-09-14,112.4874038696289
2020-09-15,112.66291046142578
2020-09-16,109.33782196044922
2020-09-17,107.5923843383789
2020-09-18,104.17955780029297
2020-09-21,107.3388671875
2020-09-22,109.02579498291016
2020-09-23,104.45258331298828
2020-09-24,105.52519226074219
2020-09-25,109.48410034179688
2020-09-28,112.09733581542969
2020-09-29,111.24901580810547
2020-09-30,112.92618560791016
2020-10-01,113.88178253173828
2020-10-02,110.20563507080078
2020-10-05,113.5989990234375
2020-10-06,110.3421859741211
2020-10-07,112.21437072753906
2020-10-08,112.10711669921875
2020-10-09,114.05730438232422
2020-10-12,121.30228424072266
2020-10-13,118.08447265625
2020-10-14,118.1722183227539
2020-10-15,117.70417022705078
2020-10-16,116.05626678466797
2020-10-19,113.09194946289062
2020-10-20,114.58385467529297
2020-10-21,113.95980072021484
2020-10-22,112.86767578125
2020-10-23,112.17535400390625
2020-10-26,112.18511962890625
2020-10-27,113.6965103149414
2020-10-28,108.43098449707031
2020-10-29,112.4483871459961
2020-10-30,106.14925384521484
2020-11-02,106.0615005493164
2020-11-03,107.68990325927734
2020-11-04,112.08760070800781
2020-11-05,116.06599426269531
2020-11-06,115.93412780761719
2020-11-09,113.6191635131836
2020-11-10,113.27729797363281
2020-11-11,116.71556854248047
2020-11-12,116.44204711914062
2020-11-13,116.49091339111328
2020-11-16,117.50676727294922
2020-11-17,116.61788940429688
2020-11-18,115.28945922851562
2020-11-19,115.88530731201172
2020-11-20,114.61547088623047
2020-11-23,111.2065200805664
2020-11-24,112.49586486816406
2020-11-25,113.33590698242188
2020-11-27,113.88286590576172
2020-11-30,116.28578186035156
2020-12-01,119.87056732177734
2020-12-02,120.22220611572266
2020-12-03,120.08545684814453
2020-12-04,119.41149139404297
2020-12-07,120.87665557861328
2020-12-08,121.49201965332031
2020-12-09,118.95240020751953
2020-12-10,120.37848663330078
2020-12-11,119.5677719116211
2020-12-14,118.95240020751953
2020-12-15,124.9107437133789
2020-12-16,124.8423843383789
2020-12-17,125.71172332763672
2020-12-18,123.7190933227539
2020-12-21,125.25263977050781
2020-12-22,128.81790161132812
2020-12-23,127.9192886352539
2020-12-24,128.90577697753906
2020-12-28,133.51622009277344
2020-12-29,131.7384490966797
2020-12-30,130.61517333984375
2020-12-31,129.60906982421875
2021-01-04,126.40524291992188
2021-01-05,127.96806335449219
2021-01-06,123.66048431396484
2021-01-07,127.88013458251953
2021-01-08,128.98394775390625
2021-01-11,125.98521423339844
2021-01-12,125.80940246582031
2021-01-13,127.85086059570312
2021-01-14,125.9168701171875
2021-01-15,124.18792724609375
2021-01-19,124.8619155883789
2021-01-20,128.9644012451172
2021-01-21,133.6920166015625
2021-01-22,135.84092712402344
2021-01-25,139.6015625
2021-01-26,139.8359375
2021-01-27,138.76148986816406
2021-01-28,133.90687561035156
2021-01-29,128.8960418701172
2021-02-01,131.02542114257812
2021-02-02,131.85568237304688
2021-02-03,130.83004760742188
2021-02-04,134.199951171875
2021-02-05,133.7841796875
2021-02-08,133.93092346191406
2021-02-09,133.05050659179688
2021-02-10,132.44400024414062
2021-02-11,132.1896209716797
2021-02-12,132.4244384765625
2021-02-16,130.29185485839844
2021-02-17,127.99297332763672
2021-02-18,126.88760375976562
2021-02-19,127.04411315917969
2021-02-22,123.25831604003906
2021-02-23,123.12137603759766
2021-02-24,122.62247467041016
2021-02-25,118.35731506347656
2021-02-26,118.6214599609375
2021-03-01,125.00936889648438
2021-03-02,122.39746856689453
2021-03-03,119.40404510498047
2021-03-04,117.51605224609375
2021-03-05,118.7779769897461
2021-03-08,113.82807922363281
2021-03-09,118.45516967773438
2021-03-10,117.36932373046875
2021-03-11,119.30622863769531
2021-03-12,118.3964614868164
2021-03-15,121.29206848144531
2021-03-16,122.83767700195312
2021-03-17,122.04530334472656
2021-03-18,117.90731811523438
2021-03-19,117.37909698486328
2021-03-22,120.70511627197266
2021-03-23,119.87362670898438
2021-03-24,117.47691345214844
2021-03-25,117.96603393554688
2021-03-26,118.57254791259766
2021-03-29,118.7486343383789
2021-03-30,117.29105377197266
2021-03-31,119.49210357666016
2021-04-01,120.32360076904297
2021-04-05,123.16050720214844
2021-04-06,123.46373748779297
2021-04-07,125.11698150634766
2021-04-08,127.5234375
2021-04-09,130.10598754882812
2021-04-12,128.38430786132812
2021-04-13,131.50489807128906
